id,pid,lot_frontage,lot_area,street,alley,land_contour,utilities,overall_qual,overall_cond,year_built,year_remod/add,exterior_1st,condition_artery,condition_feedr,exterior_2nd,condition_posa,condition_posn,condition_rrae,condition_rran,mas_vnr_area,condition_rrnn,exter_qual,exter_cond,bsmt_cond,bsmt_exposure,freshness,bsmtfin_sf_1,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,totbsmtfin_sq_ft,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_yr_blt,total_sq_ft,garage_finish,totfin_sq_ft,garage_cars,bsmtfin_type_alq,bsmt_bath,bsmtfin_type_blq,bsmtfin_type_glq,bsmtfin_type_lwq,bsmtfin_type_rec,garage_area,garage_qual,total_bath,garage_cond,totrooms,wood_deck_sf,open_porch_sf,enclosed_porch_sf,3ssn_porch_sf,screen_porch_sf,misc_feature,misc_val,saleprice,ms_zoning_a_(agr),ms_zoning_c_(all),ms_zoning_fv,ms_zoning_i_(all),ms_zoning_rh,ms_zoning_rl,ms_zoning_rm,lot_shape_ir1,lot_shape_ir2,lot_shape_ir3,lot_shape_reg,lot_config_corner,lot_config_culdsac,lot_config_fr2,lot_config_fr3,wood_deck,open_porch,lot_config_inside,enclosed_porch,land_slope_gtl,3ssn_porch,land_slope_mod,screen_porch,land_slope_sev,neighborhood_blmngtn,neighborhood_blueste,neighborhood_brdale,neighborhood_brkside,neighborhood_clearcr,neighborhood_collgcr,neighborhood_crawfor,neighborhood_edwards,neighborhood_gilbert,neighborhood_greens,neighborhood_grnhill,neighborhood_idotrr,neighborhood_landmrk,neighborhood_meadowv,neighborhood_mitchel,neighborhood_names,neighborhood_npkvill,neighborhood_nwames,neighborhood_noridge,neighborhood_nridght,neighborhood_oldtown,neighborhood_swisu,neighborhood_sawyer,neighborhood_sawyerw,neighborhood_somerst,neighborhood_stonebr,neighborhood_timber,neighborhood_veenker,bldg_type_1fam,bldg_type_2fmcon,bldg_type_duplex,bldg_type_twnhs,bldg_type_twnhse,house_style_1.5fin,house_style_1.5unf,house_style_1story,house_style_2.5fin,house_style_2.5unf,house_style_2story,house_style_sfoyer,house_style_slvl,roof_style_flat,roof_style_gable,roof_style_gambrel,roof_style_hip,roof_style_mansard,roof_style_shed,roof_matl_clytile,roof_matl_compshg,roof_matl_membran,roof_matl_tar&grv,roof_matl_wdshake,roof_matl_wdshngl,mas_vnr_type_0,mas_vnr_type_brkcmn,mas_vnr_type_brkface,mas_vnr_type_stone,foundation_brktil,foundation_cblock,foundation_pconc,foundation_slab,foundation_stone,foundation_wood,bsmt_qual_0,bsmt_qual_ex,bsmt_qual_fa,bsmt_qual_gd,bsmt_qual_po,bsmt_qual_ta,heating_gasa,heating_gasw,heating_grav,heating_othw,heating_wall,central_air_n,central_air_y,electrical_fusea,electrical_fusef,electrical_fusep,electrical_mix,electrical_sbrkr,garage_type_0,garage_type_2types,garage_type_attchd,garage_type_basment,garage_type_builtin,garage_type_carport,garage_type_detchd,paved_drive_n,paved_drive_p,paved_drive_y,fence_0,fence_gdprv,fence_gdwo,fence_mnprv,fence_mnww,sale_type_cod,sale_type_cwd,sale_type_con,sale_type_conld,sale_type_conli,sale_type_conlw,sale_type_new,sale_type_oth,sale_type_wd_
281,908203100,64.0,6410,Pave,0,HLS,AllPub,4,5,1958,1958,WdShing,0,0,Wd Shng,0,0,0,0,0.0,0,3,3,3.0,0.0,0,0.0,0.0,960.0,960.0,5,960,0,0,0.0,0.0,1,0,0.0,3,1,3,5,8,0,0.0,0.0,1920.0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,1.0,0.0,6.0,0,0,0,0,0,0,0,90000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2298,923230180,54.0,7244,Pave,0,Lvl,AllPub,5,7,1970,1970,VinylSd,0,0,VinylSd,0,0,0,0,0.0,0,3,4,3.0,2.0,0,619.0,0.0,149.0,768.0,5,768,0,0,1.0,0.0,1,0,619.0,2,1,3,5,8,0,0.0,1987.0,1536.0,Unf,619.0,2.0,1,1.0,0,0,0,0,624.0,3.0,2.0,0.0,7.0,104,0,0,0,0,0,0,129500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2580,535180020,72.0,10152,Pave,0,Lvl,AllPub,6,6,1956,1994,Wd Sdng,0,0,Wd Sdng,0,0,0,0,0.0,0,3,3,3.0,2.0,38,914.0,0.0,210.0,1124.0,5,1124,0,0,1.0,0.0,1,0,914.0,3,1,3,6,8,1,3.0,1956.0,2248.0,Fin,914.0,1.0,0,1.0,1,0,0,0,353.0,3.0,2.0,0.0,8.0,0,211,180,0,142,0,0,153000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
568,533210020,30.0,3000,Pave,Pave,Lvl,AllPub,6,5,2009,2009,VinylSd,0,0,VinylSd,0,0,0,0,76.0,0,4,3,3.0,2.0,0,294.0,0.0,318.0,612.0,5,612,612,0,0.0,0.0,2,1,294.0,2,1,4,4,8,0,0.0,2009.0,1836.0,RFn,294.0,2.0,0,0.0,0,1,0,0,528.0,3.0,3.0,0.0,7.0,0,234,0,0,0,0,0,173733,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1807,531363020,63.0,7500,Pave,0,Lvl,AllPub,6,5,2006,2007,VinylSd,0,0,VinylSd,0,0,0,0,0.0,0,3,3,3.0,0.0,1,0.0,0.0,1100.0,1100.0,5,1100,0,0,0.0,0.0,1,1,0.0,3,1,3,6,8,0,0.0,0.0,2200.0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,2.0,0.0,8.0,0,136,0,0,0,0,0,146000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
129,534431070,120.0,17360,Pave,0,Lvl,AllPub,6,6,1949,1950,MetalSd,1,0,MetalSd,0,0,0,0,340.0,0,3,4,3.0,0.0,1,300.0,0.0,482.0,782.0,3,1019,537,0,0.0,0.0,2,0,300.0,3,1,3,6,8,1,4.0,1949.0,2338.0,Unf,300.0,2.0,0,0.0,0,0,0,1,470.0,3.0,2.0,0.0,8.0,0,0,150,0,0,0,0,172500,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2294,923229100,0.0,15957,Pave,0,Low,AllPub,6,6,1977,1977,HdBoard,0,0,Plywood,0,0,0,0,0.0,0,3,3,3.0,3.0,0,1148.0,0.0,96.0,1244.0,3,1356,0,0,2.0,0.0,2,0,1148.0,3,1,3,6,8,1,3.0,1977.0,2600.0,Fin,1148.0,2.0,0,2.0,0,1,0,0,528.0,3.0,4.0,0.0,10.0,1424,0,0,0,0,0,0,188000,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1860,533254130,80.0,9600,Pave,0,Lvl,AllPub,6,8,1976,1976,MetalSd,0,1,MetalSd,0,0,0,0,0.0,0,3,3,3.0,3.0,0,978.0,0.0,284.0,1262.0,5,1262,0,0,0.0,1.0,2,0,978.0,3,1,3,6,8,1,3.0,1976.0,2524.0,RFn,978.0,2.0,1,1.0,0,0,0,0,460.0,3.0,3.0,0.0,9.0,298,0,0,0,0,0,0,181500,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
839,907131090,43.0,10667,Pave,0,Lvl,AllPub,7,6,1996,1996,VinylSd,0,0,VinylSd,0,1,0,0,0.0,0,4,3,3.0,2.0,0,385.0,344.0,70.0,799.0,5,827,834,0,1.0,0.0,2,1,729.0,3,1,4,6,8,1,3.0,1996.0,2460.0,RFn,729.0,2.0,1,1.0,0,1,0,0,550.0,3.0,4.0,0.0,10.0,158,61,0,0,0,0,0,212000,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2349,527355060,81.0,10530,Pave,0,Lvl,AllPub,7,5,1978,1978,Plywood,0,0,Plywood,1,0,0,0,68.0,0,3,3,3.0,0.0,0,0.0,0.0,945.0,945.0,3,945,912,0,0.0,0.0,2,1,0.0,4,1,3,8,8,1,3.0,1978.0,2802.0,RFn,0.0,2.0,0,0.0,0,0,0,0,482.0,3.0,3.0,0.0,11.0,400,105,0,0,0,0,0,188900,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1903,534450110,50.0,5000,Pave,0,Lvl,AllPub,3,3,1946,1950,WdShing,0,0,Wd Shng,0,0,0,0,0.0,0,2,2,2.0,0.0,4,299.0,0.0,367.0,666.0,2,666,0,0,0.0,1.0,1,0,299.0,2,1,4,4,8,0,0.0,0.0,1332.0,0,299.0,0.0,0,1.0,0,0,1,0,0.0,0.0,2.0,0.0,6.0,0,52,0,0,0,0,0,64500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
234,905352140,0.0,17082,Pave,0,Low,AllPub,6,5,1978,1992,VinylSd,0,0,VinylSd,0,0,0,0,288.0,0,3,3,3.0,2.0,14,964.0,0.0,153.0,1117.0,5,1117,864,0,1.0,0.0,2,1,964.0,4,1,4,8,8,1,3.0,1978.0,3098.0,Fin,964.0,2.0,1,1.0,0,0,0,0,522.0,3.0,4.0,0.0,12.0,336,104,0,0,0,0,0,230000,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2172,908127060,74.0,16287,Pave,0,Lvl,AllPub,5,6,1925,1950,VinylSd,0,0,VinylSd,0,0,0,0,0.0,0,3,4,3.0,0.0,25,130.0,105.0,666.0,901.0,3,901,450,0,1.0,0.0,1,0,235.0,3,1,3,7,8,1,4.0,1975.0,2252.0,Unf,235.0,2.0,1,1.0,1,0,0,0,576.0,3.0,2.0,0.0,9.0,0,0,43,0,100,0,0,122000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2588,535325340,65.0,11050,Pave,0,Lvl,AllPub,5,5,1956,1956,Wd Sdng,0,0,Wd Sdng,0,0,0,0,0.0,0,3,3,3.0,0.0,0,488.0,0.0,517.0,1005.0,5,1005,0,0,0.0,0.0,1,0,488.0,2,1,3,6,8,1,3.0,1956.0,2010.0,Unf,488.0,1.0,0,0.0,0,0,1,0,319.0,3.0,1.0,0.0,7.0,0,0,0,0,288,0,0,133500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1289,902105020,60.0,10440,Pave,Grvl,Lvl,AllPub,6,7,1920,1950,BrkFace,0,0,Wd Sdng,0,0,0,0,0.0,0,4,4,3.0,0.0,30,493.0,0.0,1017.0,1510.0,5,1584,1208,0,0.0,0.0,2,0,493.0,5,1,3,8,5,2,3.0,1920.0,4302.0,Unf,493.0,2.0,0,0.0,0,0,1,0,520.0,2.0,2.0,0.0,10.0,0,547,0,0,480,Shed,1150,256000,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1596,923225200,41.0,2665,Pave,0,Lvl,AllPub,5,7,1976,1976,CemntBd,0,0,CmentBd,0,0,0,0,0.0,0,3,3,3.0,0.0,0,318.0,0.0,232.0,550.0,3,925,550,0,0.0,0.0,2,0,318.0,4,1,3,6,8,1,3.0,1976.0,2025.0,Unf,318.0,1.0,1,0.0,0,0,0,0,336.0,3.0,2.0,0.0,8.0,92,26,0,0,0,0,0,129500,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
264,907250030,80.0,10389,Pave,0,Lvl,AllPub,8,5,2003,2003,CemntBd,0,0,CmentBd,0,0,0,0,320.0,0,4,3,3.0,0.0,0,1682.0,0.0,296.0,1978.0,5,1978,0,0,1.0,0.0,2,1,1682.0,3,1,4,8,8,1,4.0,2003.0,3956.0,RFn,1682.0,3.0,0,1.0,0,1,0,0,850.0,3.0,4.0,0.0,12.0,188,25,0,0,0,0,0,318000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
451,528172060,70.0,9658,Pave,0,Lvl,AllPub,8,5,2006,2006,VinylSd,0,0,VinylSd,0,0,0,0,383.0,0,4,3,3.0,0.0,0,0.0,0.0,1598.0,1598.0,4,1606,0,0,0.0,0.0,2,0,0.0,3,1,4,6,8,1,4.0,2006.0,3204.0,RFn,0.0,3.0,0,0.0,0,0,0,0,871.0,3.0,2.0,0.0,8.0,230,60,0,0,0,0,0,255900,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
536,531363050,63.0,7500,Pave,0,Lvl,AllPub,6,5,2004,2004,VinylSd,0,0,VinylSd,0,0,0,0,0.0,0,3,3,3.0,0.0,0,0.0,0.0,1158.0,1158.0,5,1158,0,0,0.0,0.0,1,1,0.0,3,1,4,5,8,0,0.0,0.0,2316.0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,2.0,0.0,7.0,0,50,0,0,0,0,0,143500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
43,528138020,79.0,14122,Pave,0,Lvl,AllPub,8,5,2005,2006,CemntBd,0,0,CmentBd,0,0,0,0,240.0,0,4,3,3.0,0.0,1,28.0,0.0,1794.0,1822.0,5,1822,0,0,0.0,0.0,2,0,28.0,3,1,5,8,8,1,4.0,2005.0,3644.0,RFn,28.0,3.0,0,0.0,0,1,0,0,678.0,3.0,2.0,0.0,10.0,0,119,0,0,0,0,0,259000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2223,909428120,0.0,21000,Pave,0,Bnk,AllPub,6,5,1953,1953,Wd Sdng,0,0,Wd Sdng,0,0,0,0,184.0,0,3,4,3.0,1.0,0,35.0,869.0,905.0,1809.0,3,2259,0,0,1.0,0.0,2,0,904.0,3,1,4,7,8,2,4.0,1953.0,4068.0,Unf,904.0,2.0,1,1.0,0,0,0,1,450.0,3.0,3.0,0.0,10.0,166,120,192,0,0,0,0,217000,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2009,903206170,70.0,8737,Pave,0,Bnk,AllPub,6,7,1923,1950,BrkFace,0,0,Wd Sdng,0,0,0,0,0.0,0,3,3,3.0,0.0,27,300.0,0.0,765.0,1065.0,5,915,720,0,0.0,0.0,1,1,300.0,3,1,3,6,8,1,4.0,1950.0,2700.0,Unf,300.0,2.0,0,0.0,0,0,0,1,440.0,3.0,2.0,0.0,8.0,0,38,0,144,0,0,0,210000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
394,527402220,0.0,8750,Pave,0,Lvl,AllPub,5,6,1970,1970,MetalSd,0,0,MetalSd,0,0,0,0,76.0,0,3,3,3.0,0.0,0,828.0,0.0,174.0,1002.0,3,1002,0,0,1.0,0.0,1,0,828.0,3,1,3,5,8,0,0.0,1973.0,2004.0,Unf,828.0,2.0,0,1.0,1,0,0,0,902.0,3.0,2.0,0.0,7.0,0,0,0,0,0,0,0,148500,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1738,528222050,73.0,8499,Pave,0,Lvl,AllPub,6,5,2006,2007,VinylSd,0,0,VinylSd,0,0,0,0,0.0,0,3,3,3.0,0.0,1,0.0,0.0,616.0,616.0,5,616,796,0,0.0,0.0,2,1,0.0,3,1,4,6,8,1,4.0,2007.0,2028.0,Fin,0.0,2.0,0,0.0,0,0,0,0,432.0,3.0,3.0,0.0,9.0,0,36,0,0,0,0,0,156932,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1196,534225110,72.0,11072,Pave,0,Lvl,AllPub,5,5,1965,1965,HdBoard,0,0,HdBoard,0,0,0,0,0.0,0,3,3,3.0,0.0,0,0.0,0.0,1728.0,1728.0,3,1728,0,0,0.0,0.0,2,0,0.0,6,2,3,10,8,0,0.0,1987.0,3456.0,Unf,0.0,2.0,0,0.0,0,0,0,0,576.0,3.0,2.0,0.0,12.0,0,0,0,0,0,0,0,145000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
